Date/Time,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 04/19  12:00:00,1088339.7135316199,0.0,0.0,0.0,,,,,,,,,,,,,178651.48749287014,0.0,0.0,0.0 
 04/19  12:10:00,,,,,,,,,,,,,,,,,213694.66889112583,0.0,111043.96059183283,0.0 
 04/19  12:20:00,,,,,,,,,,,,,,,,,213321.71936218543,0.0,0.0,0.0 
 04/19  12:30:00,,,,,,,,,,,,,,,,,213167.4533681493,0.0,51898.643881329364,0.0 
 04/19  12:40:00,,,,,,,,,,,,,,,,,212907.04541271475,0.0,34913.50220383342,0.0 
 04/19  12:50:00,,,,,,,,,,,,,,,,,212726.6916500691,0.0,25606.64151075463,0.0 
 04/19  13:00:00,1278452.3995195402,0.0,244557.02160247076,0.0,,,,,,,,,,,,,212634.8208352958,0.0,21094.2734147205,0.0 
 04/19  13:10:00,,,,,,,,,,,,,,,,,273995.02040891177,0.0,91105.15291745003,0.0 
 04/19  13:20:00,,,,,,,,,,,,,,,,,274707.4336608012,0.0,0.0,0.0 
 04/19  13:30:00,,,,,,,,,,,,,,,,,278032.9402536763,0.0,0.0,0.0 
 04/19  13:40:00,,,,,,,,,,,,,,,,,280029.50107090457,0.0,0.0,0.0 
 04/19  13:50:00,,,,,,,,,,,,,,,,,282148.29928255,0.0,0.0,0.0 
 04/19  14:00:00,1673303.4661936558,0.0,91105.15291745003,0.0,,,,,,,,,,,,,284390.27151681177,0.0,0.0,0.0 
 04/19  14:10:00,,,,,,,,,,,,,,,,,234472.70530804029,0.0,0.0,0.0 
 04/19  14:20:00,,,,,,,,,,,,,,,,,221629.0478879186,0.0,0.0,0.0 
 04/19  14:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/19  14:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/19  14:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/19  15:00:00,1147193.1752759589,0.0,0.0,0.0,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/19  15:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  15:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  15:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  15:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  15:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  16:00:00,926988.1898399999,0.0,0.0,0.0,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/19  16:10:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  16:20:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  16:30:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  16:40:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  16:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  17:00:00,707690.30328,0.0,0.0,0.0,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/19  17:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  17:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  17:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  17:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  17:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  18:00:00,598041.36,0.0,0.0,0.0,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/19  18:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  18:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  18:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  18:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  18:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  19:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/19  19:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  19:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  19:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  19:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  19:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/19  24:00:00,5812.315488,0.0,0.0,0.0,13126231.583273806,0.0,10120055.474023944,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,194955.0360294144,0.0 
 04/20  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,20164.836156611454,0.0 
 04/20  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,127285.5486601391,0.0 
 04/20  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,106288.06194854315,0.0 
 04/20  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,103855.44114968201,0.0 
 04/20  05:00:00,5812.315488,0.0,655941.9602039898,0.0,,,,,,,,,,,,,968.719248,0.0,103393.03625959964,0.0 
 04/20  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,103448.86326104062,0.0 
 04/20  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,103621.33557291074,0.0 
 04/20  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,103882.74943417458,0.0 
 04/20  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,104235.4483370111,0.0 
 04/20  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,104663.19475796665,0.0 
 04/20  06:00:00,5812.315488,0.0,625005.9314064159,0.0,,,,,,,,,,,,,968.719248,0.0,105154.34004331219,0.0 
 04/20  06:10:00,,,,,,,,,,,,,,,,,139529.7281375586,0.0,50903.55831542381,0.0 
 04/20  06:20:00,,,,,,,,,,,,,,,,,135245.22603197129,0.0,47359.6376837786,0.0 
 04/20  06:30:00,,,,,,,,,,,,,,,,,130959.08747991397,0.0,44937.858435382084,0.0 
 04/20  06:40:00,,,,,,,,,,,,,,,,,125176.29117693476,0.0,42765.97851735301,0.0 
 04/20  06:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,40693.89591798549,0.0 
 04/20  07:00:00,766807.1005863785,0.0,679367.9167963715,0.0,,,,,,,,,,,,,117948.38388,0.0,452706.98792644849,0.0 
 04/20  07:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,706066.9850527557,0.0 
 04/20  07:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,592101.5902786895,0.0 
 04/20  07:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,469751.46267832056,0.0 
 04/20  07:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,403997.76128450749,0.0 
 04/20  07:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,400402.80377988217,0.0 
 04/20  08:00:00,926988.1898399999,0.0,2900272.6921894939,0.0,,,,,,,,,,,,,154498.03164,0.0,327952.0891153378,0.0 
 04/20  08:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,286392.5868046792,0.0 
 04/20  08:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,225184.75445268566,0.0 
 04/20  08:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,243189.83602488799,0.0 
 04/20  08:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,180434.73628769149,0.0 
 04/20  08:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,194636.45136285123,0.0 
 04/20  09:00:00,1146286.0764000002,0.0,1299641.8475191098,0.0,,,,,,,,,,,,,191047.67940000003,0.0,169803.48258631427,0.0 
 04/20  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,100480.88195033925,0.0 
 04/20  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,69027.32848501086,0.0 
 04/20  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,61472.745717958525,0.0 
 04/20  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,53793.80794038767,0.0 
 04/20  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,46940.5908745479,0.0 
 04/20  10:00:00,1234580.6459926086,0.0,349731.869519013,0.0,,,,,,,,,,,,,279342.24899260848,0.0,18016.51455076875,0.0 
 04/20  10:10:00,,,,,,,,,,,,,,,,,257863.96795881593,0.0,29795.209421753363,0.0 
 04/20  10:20:00,,,,,,,,,,,,,,,,,255628.03204227208,0.0,24832.967012066852,0.0 
 04/20  10:30:00,,,,,,,,,,,,,,,,,253758.2630918464,0.0,19519.248031274943,0.0 
 04/20  10:40:00,,,,,,,,,,,,,,,,,251448.97575743838,0.0,14112.982145445796,0.0 
 04/20  10:50:00,,,,,,,,,,,,,,,,,249469.22838224975,0.0,8791.37331350203,0.0 
 04/20  11:00:00,1515649.3707256935,0.0,100483.73451646038,0.0,,,,,,,,,,,,,247480.903493071,0.0,3431.954592417394,0.0 
 04/20  11:10:00,,,,,,,,,,,,,,,,,181785.43771065403,0.0,0.0,0.0 
 04/20  11:20:00,,,,,,,,,,,,,,,,,180752.42453900557,0.0,0.0,0.0 
 04/20  11:30:00,,,,,,,,,,,,,,,,,180777.77225594046,0.0,0.0,0.0 
 04/20  11:40:00,,,,,,,,,,,,,,,,,180261.6081908346,0.0,0.0,0.0 
 04/20  11:50:00,,,,,,,,,,,,,,,,,179780.0585853231,0.0,0.0,0.0 
 04/20  12:00:00,1082693.4553335144,0.0,0.0,0.0,,,,,,,,,,,,,179336.1540517565,0.0,0.0,0.0 
 04/20  12:10:00,,,,,,,,,,,,,,,,,214424.50218531729,0.0,59855.55914926639,0.0 
 04/20  12:20:00,,,,,,,,,,,,,,,,,214175.50244660179,0.0,0.0,0.0 
 04/20  12:30:00,,,,,,,,,,,,,,,,,213997.91426735917,0.0,0.0,0.0 
 04/20  12:40:00,,,,,,,,,,,,,,,,,214043.6399363836,0.0,0.0,0.0 
 04/20  12:50:00,,,,,,,,,,,,,,,,,214165.67405470526,0.0,0.0,0.0 
 04/20  13:00:00,1285171.5686512383,0.0,59855.55914926639,0.0,,,,,,,,,,,,,214364.33576087119,0.0,0.0,0.0 
 04/20  13:10:00,,,,,,,,,,,,,,,,,277122.1472788687,0.0,0.0,0.0 
 04/20  13:20:00,,,,,,,,,,,,,,,,,278233.8756837685,0.0,0.0,0.0 
 04/20  13:30:00,,,,,,,,,,,,,,,,,279453.52664657848,0.0,0.0,0.0 
 04/20  13:40:00,,,,,,,,,,,,,,,,,281246.428267024,0.0,0.0,0.0 
 04/20  13:50:00,,,,,,,,,,,,,,,,,264459.9004244902,0.0,0.0,0.0 
 04/20  14:00:00,1647179.6855061397,0.0,0.0,0.0,,,,,,,,,,,,,266663.8072054098,0.0,0.0,0.0 
 04/20  14:10:00,,,,,,,,,,,,,,,,,219851.4567369732,0.0,0.0,0.0 
 04/20  14:20:00,,,,,,,,,,,,,,,,,222024.9953850784,0.0,0.0,0.0 
 04/20  14:30:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/20  14:40:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/20  14:50:00,,,,,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/20  15:00:00,1132967.8742020517,0.0,0.0,0.0,,,,,,,,,,,,,172772.85552,0.0,0.0,0.0 
 04/20  15:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  15:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  15:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  15:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  15:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  16:00:00,926988.1898399999,0.0,0.0,0.0,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 04/20  16:10:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  16:20:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  16:30:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  16:40:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  16:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  17:00:00,707690.30328,0.0,0.0,0.0,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 04/20  17:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  17:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  17:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  17:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  17:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  18:00:00,598041.36,0.0,0.0,0.0,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 04/20  18:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  18:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  18:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  18:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  18:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  19:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 04/20  19:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  19:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  19:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  19:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  19:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/20  24:00:00,5812.315488,0.0,0.0,0.0,13142734.490725648,0.0,6670301.51130012,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,129416.33527837368,0.0 
 04/21  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/21  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,71499.55136632725,0.0 
 04/21  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,71847.31747979607,0.0 
 04/21  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,61559.338488925656,0.0 
 04/21  05:00:00,5812.315488,0.0,397960.92488260086,0.0,,,,,,,,,,,,,968.719248,0.0,63638.38226917815,0.0 
 04/21  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,65014.44375839347,0.0 
 04/21  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,66323.1686126215,0.0 
 04/21  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,67633.99612161867,0.0 
 04/21  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,68962.56257565039,0.0 
 04/21  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,70311.67612310908,0.0 
 04/21  06:00:00,5812.315488,0.0,409919.1492744024,0.0,,,,,,,,,,,,,968.719248,0.0,71673.30208300935,0.0 
 04/21  06:10:00,,,,,,,,,,,,,,,,,137854.6653137625,0.0,19440.877337491478,0.0 
 04/21  06:20:00,,,,,,,,,,,,,,,,,132948.41726751365,0.0,17410.587112106085,0.0 
 04/21  06:30:00,,,,,,,,,,,,,,,,,127918.46406040366,0.0,327824.2861193603,0.0 
 04/21  06:40:00,,,,,,,,,,,,,,,,,119705.35226011343,0.0,287124.94618149308,0.0 
 04/21  06:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,199161.25829592887,0.0 
 04/21  07:00:00,754323.6666617931,0.0,1040726.5447316396,0.0,,,,,,,,,,,,,117948.38388,0.0,189764.58968525986,0.0 
 04/21  07:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,490585.99331280958,0.0 
 04/21  07:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,374404.63010504658,0.0 
 04/21  07:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,319628.94220375808,0.0 
 04/21  07:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,266282.67580229396,0.0 
 04/21  07:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,246760.49980940746,0.0 
 04/21  08:00:00,926988.1898399999,0.0,1893756.9056245867,0.0,,,,,,,,,,,,,154498.03164,0.0,196094.1643912712,0.0 
 04/21  08:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,153623.15569188325,0.0 
 04/21  08:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,116355.03209560929,0.0 
 04/21  08:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,131604.959100603,0.0 
 04/21  08:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,82520.42332207541,0.0 
 04/21  08:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,51084.27671441021,0.0 
 04/21  09:00:00,1146286.0764000002,0.0,578142.4810780212,0.0,,,,,,,,,,,,,191047.67940000003,0.0,42954.6341534401,0.0 
 04/21  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,35039.223890318164,0.0 
