Date/Time,Electricity:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](Daily),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),Electricity:Facility [J](Monthly),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep),DistrictHeating:Facility [J](TimeStep),Carbon Equivalent:Facility [kg](TimeStep) 
 04/29  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/29  24:00:00,5812.315488,0.0,0.0,0.0,139495.5717119997,0.0,0.0,0.0,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  06:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  07:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  08:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  09:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  10:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  11:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  12:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  13:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  14:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  15:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  16:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  17:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  18:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  19:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  20:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  21:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  22:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  23:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 04/30  24:00:00,5812.315488,0.0,0.0,0.0,139495.5717119997,0.0,0.0,0.0,271163223.69487836,0.0,328682210.8409184,0.0,,,,,968.719248,0.0,0.0,0.0 
 05/01  00:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  00:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  00:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  00:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  00:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  01:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  02:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  03:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  04:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  04:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,208543.8883644398,0.0 
 05/01  04:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,23950.632469248747,0.0 
 05/01  04:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,138008.35582601705,0.0 
 05/01  04:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,113470.87215747284,0.0 
 05/01  04:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,108817.5290353378,0.0 
 05/01  05:00:00,5812.315488,0.0,699341.5633655326,0.0,,,,,,,,,,,,,968.719248,0.0,106550.28551301637,0.0 
 05/01  05:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,104258.81818817294,0.0 
 05/01  05:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,102152.76216155756,0.0 
 05/01  05:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,100176.88259906444,0.0 
 05/01  05:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,98317.48201403808,0.0 
 05/01  05:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,96535.6138268644,0.0 
 05/01  06:00:00,5812.315488,0.0,596251.1353234991,0.0,,,,,,,,,,,,,968.719248,0.0,94809.57653380162,0.0 
 05/01  06:10:00,,,,,,,,,,,,,,,,,128323.43479379393,0.0,36704.11506671795,0.0 
 05/01  06:20:00,,,,,,,,,,,,,,,,,121701.7910295791,0.0,33063.777586520184,0.0 
 05/01  06:30:00,,,,,,,,,,,,,,,,,117948.38388,0.0,30666.345101229275,0.0 
 05/01  06:40:00,,,,,,,,,,,,,,,,,117948.38388,0.0,28598.616062898724,0.0 
 05/01  06:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,26721.754205498546,0.0 
 05/01  07:00:00,721818.761343373,0.0,180771.74963303339,0.0,,,,,,,,,,,,,117948.38388,0.0,25017.141610168674,0.0 
 05/01  07:10:00,,,,,,,,,,,,,,,,,154498.03164,0.0,128759.53012446632,0.0 
 05/01  07:20:00,,,,,,,,,,,,,,,,,154498.03164,0.0,12342.709302616307,0.0 
 05/01  07:30:00,,,,,,,,,,,,,,,,,154498.03164,0.0,9425.014036418617,0.0 
 05/01  07:40:00,,,,,,,,,,,,,,,,,154498.03164,0.0,46278.27651558997,0.0 
 05/01  07:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,9420.390594475975,0.0 
 05/01  08:00:00,926988.1898399999,0.0,209755.66334184932,0.0,,,,,,,,,,,,,154498.03164,0.0,3529.7427682821587,0.0 
 05/01  08:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  08:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  08:30:00,,,,,,,,,,,,,,,,,284482.30578466466,0.0,0.0,0.0 
 05/01  08:40:00,,,,,,,,,,,,,,,,,196282.85098152469,0.0,0.0,0.0 
 05/01  08:50:00,,,,,,,,,,,,,,,,,198445.27991120233,0.0,0.0,0.0 
 05/01  09:00:00,1252353.4748773918,0.0,0.0,0.0,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  09:10:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  09:20:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  09:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  09:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  09:50:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  10:00:00,1156302.6773416675,0.0,0.0,0.0,,,,,,,,,,,,,201064.28034166748,0.0,0.0,0.0 
 05/01  10:10:00,,,,,,,,,,,,,,,,,259185.68317350505,0.0,0.0,0.0 
 05/01  10:20:00,,,,,,,,,,,,,,,,,280304.11074095949,0.0,0.0,0.0 
 05/01  10:30:00,,,,,,,,,,,,,,,,,279225.57962903447,0.0,0.0,0.0 
 05/01  10:40:00,,,,,,,,,,,,,,,,,278425.58181941337,0.0,0.0,0.0 
 05/01  10:50:00,,,,,,,,,,,,,,,,,277639.06453844977,0.0,0.0,0.0 
 05/01  11:00:00,1651639.3015712137,0.0,0.0,0.0,,,,,,,,,,,,,276859.2816698516,0.0,0.0,0.0 
 05/01  11:10:00,,,,,,,,,,,,,,,,,198878.26705812175,0.0,0.0,0.0 
 05/01  11:20:00,,,,,,,,,,,,,,,,,198421.28872386539,0.0,0.0,0.0 
 05/01  11:30:00,,,,,,,,,,,,,,,,,197969.85817871933,0.0,0.0,0.0 
 05/01  11:40:00,,,,,,,,,,,,,,,,,194526.83815555793,0.0,0.0,0.0 
 05/01  11:50:00,,,,,,,,,,,,,,,,,191375.24055012215,0.0,0.0,0.0 
 05/01  12:00:00,1169351.4655737079,0.0,0.0,0.0,,,,,,,,,,,,,188179.97290732148,0.0,0.0,0.0 
 05/01  12:10:00,,,,,,,,,,,,,,,,,222812.701438225,0.0,0.0,0.0 
 05/01  12:20:00,,,,,,,,,,,,,,,,,218209.50537508779,0.0,0.0,0.0 
 05/01  12:30:00,,,,,,,,,,,,,,,,,213634.031798777,0.0,0.0,0.0 
 05/01  12:40:00,,,,,,,,,,,,,,,,,218558.74094535755,0.0,0.0,0.0 
 05/01  12:50:00,,,,,,,,,,,,,,,,,223573.72856264615,0.0,0.0,0.0 
 05/01  13:00:00,1325465.903657316,0.0,0.0,0.0,,,,,,,,,,,,,228677.19553722256,0.0,0.0,0.0 
 05/01  13:10:00,,,,,,,,,,,,,,,,,306249.3359811979,0.0,0.0,0.0 
 05/01  13:20:00,,,,,,,,,,,,,,,,,268034.0896480667,0.0,0.0,0.0 
 05/01  13:30:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  13:40:00,,,,,,,,,,,,,,,,,191047.67940000003,0.0,0.0,0.0 
 05/01  13:50:00,,,,,,,,,,,,,,,,,263232.89247736128,0.0,0.0,0.0 
 05/01  14:00:00,1524283.1790963175,0.0,0.0,0.0,,,,,,,,,,,,,304671.5021896915,0.0,0.0,0.0 
 05/01  14:10:00,,,,,,,,,,,,,,,,,259884.01692137045,0.0,0.0,0.0 
 05/01  14:20:00,,,,,,,,,,,,,,,,,256317.23913705586,0.0,0.0,0.0 
 05/01  14:30:00,,,,,,,,,,,,,,,,,252975.46926517838,0.0,0.0,0.0 
 05/01  14:40:00,,,,,,,,,,,,,,,,,255259.72532147927,0.0,0.0,0.0 
 05/01  14:50:00,,,,,,,,,,,,,,,,,257656.00118052646,0.0,0.0,0.0 
 05/01  15:00:00,1542255.3315872567,0.0,0.0,0.0,,,,,,,,,,,,,260162.8797616463,0.0,0.0,0.0 
 05/01  15:10:00,,,,,,,,,,,,,,,,,222083.43726078879,0.0,0.0,0.0 
 05/01  15:20:00,,,,,,,,,,,,,,,,,224204.65270032316,0.0,0.0,0.0 
 05/01  15:30:00,,,,,,,,,,,,,,,,,195888.93151628244,0.0,0.0,0.0 
 05/01  15:40:00,,,,,,,,,,,,,,,,,196574.3631939715,0.0,0.0,0.0 
 05/01  15:50:00,,,,,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 05/01  16:00:00,1147747.4479513658,0.0,0.0,0.0,,,,,,,,,,,,,154498.03164,0.0,0.0,0.0 
 05/01  16:10:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  16:20:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  16:30:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  16:40:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  16:50:00,,,,,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  17:00:00,707690.30328,0.0,0.0,0.0,,,,,,,,,,,,,117948.38388,0.0,0.0,0.0 
 05/01  17:10:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  17:20:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  17:30:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  17:40:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  17:50:00,,,,,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  18:00:00,598041.36,0.0,0.0,0.0,,,,,,,,,,,,,99673.56,0.0,0.0,0.0 
 05/01  18:10:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  18:20:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  18:30:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  18:40:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  18:50:00,,,,,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  19:00:00,107755.2,0.0,0.0,0.0,,,,,,,,,,,,,17959.2,0.0,0.0,0.0 
 05/01  19:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  19:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  19:30:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  19:40:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  19:50:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  20:00:00,5812.315488,0.0,0.0,0.0,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  20:10:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
 05/01  20:20:00,,,,,,,,,,,,,,,,,968.719248,0.0,0.0,0.0 
